provincia,departamento,localidad,tipo,subtipo,nombre,direccion,piso,cp,telefono,email,web
San Luis,Pringles,Carolina,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Lafinur el Filosofo,16 de Julio,,5462,,,
San Luis,Pringles,Fraga,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Remedios de Escalada de San Martin,Sarmiento y Belgrano,,5736,,lizbli15@yahoo.com.ar,
San Luis,Pringles,La Toma,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Cerros del Rosario,Av.Marmol Onix S/N,,5750,,,
San Luis,Pringles,La Toma,Espacios Culturales,Librerías,"Sarthes, Carlos Alberto",25 de Mayo 512,,5750,(02655) 421691,,
San Luis,Pringles,La Toma,Industrias Culturales,Radios,Fm Ondas,Pedernera 155,,,,,
San Luis,Pringles,Saladillo,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Biblioteca Popular,Sin Direccion,,5751,,,
San Luis,Chacabuco,Concaran,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Bernardino Rivadavia,Pringles,,5770,,mario_saulsosa@hotmail.com,
San Luis,Chacabuco,Concaran,Festivales,Fiestas y festivales,Fiesta de Nuestra Señora de Los Dolores,Hermanos Mora 719,,,,,
San Luis,Chacabuco,Concaran,Espacios Culturales,Organizaciones de la Sociedad Civil,Comision de Festejos San Roque,9 de Julio S/N,,5770,(0656)80,,
San Luis,Chacabuco,Cortaderas,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Pedro Rufino Diaz,Av. Juan Domingo Peron,,5883,,,
San Luis,Chacabuco,Cortaderas,Espacios Culturales,Organizaciones de la Sociedad Civil,Ligas de Ama de Casas Regional Cortaderas,Doutrelepont S/N,,5883,,,
San Luis,Chacabuco,Naschel,Espacios Culturales,Bibliotecas populares,Biblioteca PopularMun. Caminitos,Padre Rocha,,5759,,bibliotecapopularcaminito@hotmail.com,
San Luis,Chacabuco,Naschel,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Mariano Moreno,Sin Direccion,,5759,,,
San Luis,Chacabuco,Tilisarao,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Cooperadora Amigos de la Educacion,Raul B. Diaz 1058,,5773,(02656) 420238,,
San Luis,Chacabuco,Villa del Carmen,Espacios Culturales,Bibliotecas populares,Bib.Pub.Pop.Mun. Pajaritos,Pedernera y Padre Rocha,,5835,,,
San Luis,Pedernera,Juan Llerena,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Hugo Arnaldo Fourcade,Av. Celeste Filipuzziex B. Mitre,,5735,,bpfourcade@yahoo.com.ar,
San Luis,Pedernera,Justo Daract,Espacios Culturales,Bibliotecas populares,Biblioteca Popular D.F.Sarmiento,Juan B.Justo 380,,5738,,,
San Luis,Pedernera,Justo Daract,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Cooperadora Escuela Provincial Bachillerato Tecnico Nº,Alte. Brown 205,,5738,(0657)80-017,,
San Luis,Pedernera,Justo Daract,Espacios Culturales,Organizaciones de la Sociedad Civil,Biblioteca Popular Domingo Faustino Sarmiento,Juan B. Justo 380,,5738,,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Bibliotecas especializadas,Biblioteca E Instituto de Cultura Popular Bernardino Rivadavia,Av. Mitre 1636,,C.P. 5730,(02657) 437212,brivadavia@arnet.com.ar,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Bibliotecas especializadas,Biblioteca,Entre Ruta Nac. 7 y 8,,D5732WAA,"(02657) 42-2616, 3249; 43-3250",bibliosl@sanluis.inta.gov.ar,www.inta.gov.ar/info/biblio/bases/ccppaa.htm
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Polo Godoy Rojo,9 de Julio y La Rioja,,5730,,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Alicia Estela Collel,Almafuerte 371,,5730,,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Barrio Obras Sanitarias,Amaro Galan 652,,D5732HYD,,labibliopopular@yahoo.com.ar,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Bibliotecas populares,Bib.E Inst.Cult.Pop. Bernardino Rivadavia,Av. Mitre 1636,,5730,,bibl.bernardinorivadavia@yahoo.com.ar,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Madre Cabrini,Av.Mitre 1222,,5730,,biblo446@infovia.com.ar,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Ricardo Rojas,Av.Mitre 873,,5730,,bpricardorojas@yahoo.com.ar,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Antoniol Esteban Agüero,Ayacucho 76,,5730,,aguero_cnbp_vm3188@yahoo.com.ar,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Bibliotecas populares,Biblioteca PopularMun. Juan Bautista Alberdi,Balcarce 561,,5730,,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Barrio Santa Rita,Betbeder 157,,5730,,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Bibliotecas populares,Biblioteca PopularEsc. Amalia Vercelli,Presidente Peron 675,,5730,,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Dr. Juan Llerena,Rafael Cortez 111,,5730,,bibliojuanllerena@yahoo.com.ar,
San Luis,Pedernera,Villa Mercedes,Patrimonio,Espacios de exhibición patrimonial,Museo Historico Santiago Betbeder,Urquiza 33,,5730,(02657) 422131,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Librerías,La Cigarra Libros,Balcarce 263,,5730,(02657) 432055 / 436128,lacigarralibros@arnet.com.ar,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Librerías,"San Francisco, Nueva Libreria",Balcarce 393,,D5730DQG,(02657) 43-7661,rlucero@fices.unsl.edu.ar,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Librerías,"Profesional, Libreria",Balcarce 539,,D5730DQK,(02657) 43-7865,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Librerías,Casa Saibene Srl,Mitre 1686,,D5732ABS,(02657) 421367,amsaibene@infovia.com.ar,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Librerías,"El Escolar, Libreria",Mitre 916,,5730,(02657) 437-7369,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Librerías,"Ottani, Miriam Teresa",Pedernera 349,,5730,(02657) 421361,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Librerías,Kiosco Santiago,Pedernera 800,,D5730DMI,(02657) 43-6262,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Librerías,La Libreria,Salta 80,,5730,(02657) 427100,lalibreria@arnet.com.ar,
San Luis,Pedernera,Villa Mercedes,Patrimonio,Monumentos y lugares históricos,Iglesia de San Jose del Morro,S/D,,,,,
San Luis,Pedernera,Villa Mercedes,Patrimonio,Monumentos y lugares históricos,Tte. Gral. J. E. Pedernera - Plaza Que Lleva su Nombre,S/D,,,,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Organizaciones de la Sociedad Civil,Biblioteca Publica Popular Alicia Estela Colell,Almafuerte 371,,5730,0657-24612-35903,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Mercedina de Ayuda Reciproca - Red Solidaria,Av. Mitre 1390,,D5732ABP,02657-423605/431727/422992,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Organizaciones de la Sociedad Civil,Biblioteca E Instituto de Cultura Popular Bernardino Rivadavia,Avenida Mitre 1636,,5730,(0657) 37212,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Organizaciones de la Sociedad Civil,Union de Jovenes Independientes Mercedinos,Belgrano 218,,5730,0657-35394,expressions@mercedes.csi.com.a,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Organizaciones de la Sociedad Civil,Centro de Estudiantes Secundarios Escuela Normal,Gral. Paz 555,,5730,(0657)36610,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Organizaciones de la Sociedad Civil,Rotaract Club Villa Mercedes,Juan B. Justo 483,,5730,(0657)22663,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Mercedina de Integracion Cultural,La Rioja 95,,5730,(02657) 15501359,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Trabajadores del Arte,Suipacha 1603,,5730,02657-430978/02957-15561672,"titiricuentos@yahoo.com.ar, refugiodelarte@yahoo.com.ar",
San Luis,Pedernera,Villa Mercedes,Industrias Culturales,Radios,Sonix,Betbeder 85,,,,,
San Luis,Pedernera,Villa Mercedes,Industrias Culturales,Radios,Radio Coronel Pringles,General Paz 1462,,,,,
San Luis,Pedernera,Villa Mercedes,Industrias Culturales,Radios,Acuarela Fm,Hipolito Irigoyen 229,,,,,
San Luis,Pedernera,Villa Mercedes,Industrias Culturales,Radios,Fm Unica,Lavalle 291,P.A,,02657-424400/1406,,
San Luis,Pedernera,Villa Mercedes,Industrias Culturales,Radios,Fm Un Nuevo Sol,Maipu 67,,,,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Salas teatrales,Teatro Independiente de Mercedes,San Martin 466,,5730,02657-42-4616,rtessi@infovia.com.ar,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Salas teatrales,Sociedad Italiana de Villa Mercedes,Junin 134,,,02657 423162,info@sociedaditalianavm.com.ar,http://sociedaditalianavm.com.ar/index.htm
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Salas teatrales,Anfiteatro Alfonso Y Zabala,Calle Angosta y Mitre,,5730,,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Salas teatrales,La Oveja Negra,Ardiles Y 9 de Julio,,5730,,ovejanegra_teatro@yahoo.com.ar,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Salas de cine,Fenix,Pueyrredon 1560,,5730,,,
San Luis,Pedernera,Villa Mercedes,Espacios Culturales,Salas de cine,Sociedad Italiana,Junin 132,,5730,,,
San Luis,Pedernera,Villa Mercedes,Industrias Culturales,Editoriales de libros,El Tabaquillo,Av. Mitre 1696,,,,,
San Luis,Pedernera,Villa Mercedes,Festivales,Eventos feriales artesanales,Encuentro Nacional de Artesanos,Balcarce 120 Frente a la casa de la Cultura,,,(02657) 15 21 88 40 o 422 131,sergioeflores@gmail.com,
San Luis,Dupuy,Arizona,Espacios Culturales,Bibliotecas populares,Biblioteca PopularMun. D.F.Sarmiento,Av.Santamarina S/N,,6389,,,
San Luis,Dupuy,Fortuna,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Mariano Moreno,Sarmiento,,6216,,bibliotecamarianomoreno_for@hotmail.com,
San Luis,Dupuy,Union,Espacios Culturales,Bibliotecas populares,Biblioteca PopularMun. Almafuerte,Av.Antonio Dassa 685,,6216,,,
San Luis,Junin,Los Molles,Espacios Culturales,Bibliotecas populares,Biblioteca PopularMun. Jose Manuel Estrada,Sin Direccion,,5883,,,
San Luis,Junin,Merlo,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Puertas Abiertas,Calle del Cerro S/N,,5881,,bipa6@live.com.ar,
San Luis,Junin,Merlo,Festivales,Fiestas y festivales,Festival Folklórico del Sol,Cnel.Mercau 605,,,02656 476078,municipio@merlo-sl.com.ar,
San Luis,Junin,Merlo,Espacios Culturales,Librerías,"Garcia, Daniel Horacio",Av. del Sol 190,,5881,(02656) 476397,,
San Luis,Junin,Merlo,Patrimonio,Monumentos y lugares históricos,Capilla del Rosario de Piedra Blanca - O del Rosario de la Villa de Merlo,España Esq. Francisco Becerra,,,,,
San Luis,Junin,Merlo,Espacios Culturales,Organizaciones de la Sociedad Civil,Biblioteca Popular Don Santos Aguero,Av. de Los Incas y Viejo S/N,,5881,(02656) 477514,bppb@merlos.l.ar,
San Luis,Junin,Merlo,Espacios Culturales,Organizaciones de la Sociedad Civil,Puerto Almendro,Avenida Norte 2512,,5881,(02656) 476-679,puertoalmendra@yahoo.com.ar,
San Luis,Junin,Merlo,Espacios Culturales,Organizaciones de la Sociedad Civil,Centro de Jubilados y Pensionados Aromas del Atardecer Cerro de Oro,Calle Publica Centro Civico S/N,,5881,,,
San Luis,Junin,Merlo,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion de Fomento Cerro de Oro,Calle Publica Centro Civico S/N,,5881,(02656) 477-051,,
San Luis,Junin,Merlo,Espacios Culturales,Organizaciones de la Sociedad Civil,Agrupacion Juvennat,Niña Mercedes S/N,,5881,(02656) -475287/15464616/476688/15611207,"juvennat@merlo-si.com.ar, afernandorodriguez@hotmail.com",
San Luis,Junin,Merlo,Espacios Culturales,Organizaciones de la Sociedad Civil,Sociedad de Fomento Amigos de Merlo,Presbitero /Becerra 540,,D5881 DFN,02656-475153,,
San Luis,Junin,Merlo,Industrias Culturales,Radios,Radio del Sol,Av. Dos Venados S/N,,,,,
San Luis,Junin,Merlo,Industrias Culturales,Radios,Radio Ciudad de Merlo,Poeta Agüero 607,,,,,
San Luis,Junin,Merlo,Espacios Culturales,Salas teatrales,Centro Amigos de Merlo,Becerra 540,,5881,,,
San Luis,Junin,Merlo,Festivales,Eventos feriales artesanales,Fiesta del Sol,Av del Deporte y Calle el Ciprés,,,(02656)15 40 74 53,kaminante11@hotmail.com,
San Luis,Junin,Merlo,Espacios Culturales,Casas de la Historia y la Cultura del Bicentenario,Casa del Bicentenario,Avenida del Sol y Poeta Ag_ero,,,,,
San Luis,Junin,Santa Rosa del Conlara,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Juan C. Lafinur,Rivadavia 858,,5777,,bibliopop@argentina.com,
San Luis,Junin,Santa Rosa del Conlara,Espacios Culturales,Organizaciones de la Sociedad Civil,Biblioteca Popular Lafinur,Rivadavia 858,,5777,(02656) 492708,bibliopop@srconiara.com.ar,
San Luis,La Capital,Balde,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Heroes de Malvinas,Esteban Aguero S/N,,5724,,,
San Luis,La Capital,Juana Koslay,Patrimonio,Monumentos y lugares históricos,Campamento de las Chacras,S/D,,,,,
San Luis,La Capital,Potrero de Los Funes,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Urbano J. Nuñez,Los Molles 8,,5701,,bibliotecapotrero@yahoo.com.ar,
San Luis,La Capital,Potrero de Los Funes,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Pircas,Los Molles S/N,,5701,02651-431167 - 15502410,aceciliatula@yahoo.com.ar; asociacionpircas@yahoo.com.ar,
San Luis,La Capital,Salinas del Bebedero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Dr. A. Rodriguez Saa,Sin Direccion,,5724,,biblio_rodriguezsaa@yahoo.com.ar,
San Luis,La Capital,San Luis,Espacios Culturales,Salas teatrales,Centro Cultural Puente Blanco- Sala Hugo del Carril,Paseo de Las Artes y Carrillo,,,,,
San Luis,La Capital,San Luis,Espacios Culturales,Salas teatrales,Auditorio Mauricio Lopez,Ejercito de Los Andes 950,,,,,
San Luis,La Capital,San Luis,Espacios Culturales,Salas teatrales,Asociacion Civil Crearte,Colon 670,,5700,02652-43-2320,laloycia@compudat2000.com.ar,
San Luis,La Capital,San Luis,Espacios Culturales,Salas teatrales,Teatro Estudio Arte Atalaya,Colon 531,,5700,02652-433252,teatroestudioarte@yahoo.com.ar,
San Luis,La Capital,San Luis,Espacios Culturales,Bibliotecas especializadas,Biblioteca,Av. Ejercito de Los Andes 950,,D5700HHW,"(02652) 42-9822, 0829, 5109 Int. 262^D(02652) 43-0224",bibliote@unsl.edu.ar,www.unsl.edu.ar/
San Luis,La Capital,San Luis,Espacios Culturales,Bibliotecas especializadas,Biblioteca Pablo Vrillaud,Av. Ejercito de Los Andes 950,Piso 1,D5700HHW,02652 42-6747 / 426744 / 424027 Int. 244/262,bibliote@unsl.edu.ar,server-enjpp.unsl.edu.ar/website/baea/baea-new.html
San Luis,La Capital,San Luis,Espacios Culturales,Bibliotecas especializadas,Biblioteca Pedag,Av. Lafinur 997,,C.P. 5700,02652-444-189 Int. 240,biblioteca@ifdsanluis.edu.ar,
San Luis,La Capital,San Luis,Espacios Culturales,Bibliotecas especializadas,Instituto de Capacitación,Ayacucho 945,Piso 2 9,5700,(02652)451114 /451000,liligaldame@yahoo.com.ar,
San Luis,La Capital,San Luis,Espacios Culturales,Bibliotecas especializadas,Biblioteca del Inquisal,Chacabuco 917,Subsuelo,5700,2652-425385,,
San Luis,La Capital,San Luis,Espacios Culturales,Bibliotecas especializadas,Biblioteca Universitaria Antonio Esteban Agüero,Ejercito de Los Andes 950,,,(54 2652) 424027 Int 244 O 262,blatino@unsl.edu.ar,bib0.unsl.edu.ar/baea/baea.html
San Luis,La Capital,San Luis,Espacios Culturales,Bibliotecas especializadas,Biblioteca Central,Ejército de Los Andes 950,- 1Er Piso (Ala C),D5700HHW,2652 426747,bibliote@unsl.edu.ar,server-enjpp.unsl.edu.ar/website/baea/baea-new.html?p=8&url=1
San Luis,La Capital,San Luis,Espacios Culturales,Bibliotecas especializadas,Biblioteca,Rivadavia 340,,5700,02652 423676 Int.198,biblioteca@justiciasanluis.gov.ar,www.justiciasanluis.gov.ar/servicios/biblioteca/bibliotecas.htm
San Luis,La Capital,San Luis,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Roque Alberto Orozco,Av.Del Fundador 985,,5700,,biblio13orozco@yahoo.com.ar,
San Luis,La Capital,San Luis,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Dos Venados,Av. Fuerza Area 3051,,5700,,bibliotecapopular2venados@hotmail.com,
San Luis,La Capital,San Luis,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Asoc.A.S.C.Pol.R.S.Luis,Caidos En Malvinas 110,,5700,,,
San Luis,La Capital,San Luis,Espacios Culturales,Bibliotecas populares,Biblioteca Popular San Luis Cuna de Maestros,Chacabuco 1221,,5700,,,
San Luis,La Capital,San Luis,Espacios Culturales,Bibliotecas populares,Biblioteca Popular San Luis,Chacabuco 747,,5700,,,
San Luis,La Capital,San Luis,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Juan Pablo Ii,Dominicos Puntanos 735,,5700,,bibliojuanpabloii@hotmail.com,
San Luis,La Capital,San Luis,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Corazon de Maria,Gobernador Estrada 2380,,5700,,,
San Luis,La Capital,San Luis,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Juan Bautista Alberdi,Rivadavia 774,,5700,,,
San Luis,La Capital,San Luis,Espacios Culturales,Carreras culturales,Licenciado en Comunicacion Social,Av. Ejercito de Los Andes 950,,5700,(02652) 426027 / 426744 / 422647,acometa@unsl.edu.ar,humanas.unsl.edu.ar
San Luis,La Capital,San Luis,Espacios Culturales,Carreras culturales,Tecnico Universitario en Produccion Musical,Av. Ejercito de Los Andes 950,,5700,(02652) 424027 int. 106 / 269,dacade@unsl.edu.ar,www.ingreso.unsl.edu.ar/carreras/deti/produccionmusical.htm
San Luis,La Capital,San Luis,Espacios Culturales,Carreras culturales,Periodista Universitario,Av. Ejercito de Los Andes 950,,5700,(02652) 426027 / 426744 / 422647,acometa@unsl.edu.ar,humanas.unsl.edu.ar
San Luis,La Capital,San Luis,Espacios Culturales,Carreras culturales,Licenciado en Enseñanza de las Artes - Ciclo de Licenciatura,Av. Ejercito de Los Andes 950,,5700,(02652) 426027 / 426744 / 422647,acometa@unsl.edu.ar,humanas.unsl.edu.ar
San Luis,La Capital,San Luis,Espacios Culturales,Carreras culturales,Locutor Nacional Universitario,Av. Ejercito de Los Andes 950,,5700,(02652) 426027 / 426744 / 422647,acometa@unsl.edu.ar,humanas.unsl.edu.ar
San Luis,La Capital,San Luis,Espacios Culturales,Carreras culturales,Locutor Nacional,Av. Ejercito de Los Andes 950,,5700,(02652) 426027 / 426744 / 422647,acometa@unsl.edu.ar,humanas.unsl.edu.ar
San Luis,La Capital,San Luis,Patrimonio,Espacios de exhibición patrimonial,Museo Privado de Ciencias Naturales Guillermo Enrique Hudson,Av. España 1555,,5700,(02652) 422389,,
San Luis,La Capital,San Luis,Festivales,Feria del libro,Feria del Libro San Luis,Ejército de Los Andes 950,,D5700HHW,(02652) 424027,,http://www.unsl.edu.ar/
San Luis,La Capital,San Luis,Espacios Culturales,Librerías,Libreria Anello,Belgrano 801,,D5700ISQ,(02652) 433012,libreriaanello@infovia.com.ar,
San Luis,La Capital,San Luis,Espacios Culturales,Librerías,Fundacion I.D.E.I.A.,Chacabuco 1395,PISO P.B. 1,5700,(02652) 430595,,
San Luis,La Capital,San Luis,Espacios Culturales,Librerías,Babel Libros,Rivadavia 426,,5700,(02652) 427703,babellibros@speedy.com.ar,
San Luis,La Capital,San Luis,Espacios Culturales,Librerías,Macedonio Libro Bar,Rivadavia 576,,5700,(02652) 44-1177,info@macedoniolibrobar.com.ar,
San Luis,La Capital,San Luis,Espacios Culturales,Librerías,Macedonio Libro Bar,San Martin 848,,5700,(02652) 441177,macedoniolibros@arnet.com.ar,
San Luis,La Capital,San Luis,Espacios Culturales,Organizaciones de la Sociedad Civil,Fundacion Para la Preservacion de las Artesanias Sanluiseñas,Av. Illia 3,,D5700IEA,(02652) 423479,,
San Luis,La Capital,San Luis,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Pircas,Belgrano 240,,D5700ISF,(02652) 431-167,asociacionpircas@hotmail.com,
San Luis,La Capital,San Luis,Espacios Culturales,Organizaciones de la Sociedad Civil,Sociedad Española Mutual Cultural y Deportiva de San Luis,Colon 1132/38,,5700,(0652)22-690,,
San Luis,La Capital,San Luis,Espacios Culturales,Organizaciones de la Sociedad Civil,Fundacion Convivir,Mitre 1247,,5700,02652-15634945 - 15634945,"mirthaencuentro@hotmail.com, irubio@fices.unsl.edu.ar, mirtaencuentro@hotmail.com",
