provincia,departamento,localidad,tipo,subtipo,nombre,direccion,source_geo,lat,lon,piso,cp,telefono,email,web
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Salas teatrales,Teatro Universidad Nacional Paraninfo,Belgrano (S) 1912,cultura,-27.802202,-64.251389,,4200,,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Salas teatrales,25 de Mayo,Avellaneda 387,cultura,-27.786403,-64.256642,,4200,(0385) 422-4515,contacto@teatro25.com.ar.,http://www.teatro25.com.ar/news.php
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas especializadas,Centro de Documentación e Información Educativa,Absalon Rojas 562,cultura,-27.781622,-64.265693,,4200,(0385) 4213188,cediese@planeducsgo.edu.ar,www.sde.gov.ar/educacion/cediese
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas especializadas,Biblioteca,Alvear e Yrigoyen,cultura,-27.78442,-64.267281,,4200,0385 4507500,arandagr@hotmail.com; consultas@jussantiago.gov.ar,www.jussantiago.gov.ar/jusnueva/biblioteca/index-biblioteca.php
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas especializadas,Biblioteca Central,Av. Belgrano (S) 1912,cultura,-27.802208,-64.251416,,G4200WAC,"(0385) 450-9540, 9500; 422-1322",libnet@unsere.edu.arwebmaster@unse.edu.ar,www.unse.edu.ar/serv.html
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas especializadas,Biblioteca,Av. Belgrano (S) 1912,cultura,-27.802208,-64.251416,,4200,(0385)4222595,"ledesma@unse.edu.ar, libnet@unse.edu.ar",www.fhu.unse.edu.ar
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas especializadas,Biblioteca,Av. Belgrano 515,cultura,-27.789134,-64.260544,,4200,0385 42210000 / 100 / 300 /600,,htp://www.sde.gov.ar
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas especializadas,Biblioteca Federico Clérici,Av.Alsina y Dalmacio Vélez Sarsfield,cultura,-27.78442,-64.267281,,4200,0385 421-1777,biblioteca@ucse.edu.ar,www.ucse.edu.ar/web/biblioteca/biblioteca_serv_ce.htm
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas especializadas,Biblioteca Provincial 9 de Julio,Buenos Aires 131,cultura,-27.787344,-64.257351,,C.P. 4200,(0385) 421-2964,biblioteca9dejuliosgo@yahoo.com,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas especializadas,Biblioteca,Jujuy 850,cultura,-27.779995,-64.256687,,G4200WAC,"(0385) 422-4430, 4730, 4596; 421-5624",esantia@inta.gov.ar,www.inta.gov.ar/info/biblio/bases/ccppaa.htm
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas especializadas,Biblioteca de la Eea Santiago del Estero,Jujuy 850,cultura,-27.779995,-64.256687,,G4200CQR,0385-4224430/4730/4596,abogado@intasgo.gov.ar,www.inta.gov.ar/santiago/actividad/biblioteca.htm 
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Andres Chazarreta,Andres Chazarreta Esq. La Teresita,cultura,-27.78442,-64.267281,,4200,,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Juan Bautista Alberdi,Arenales 450,cultura,-27.77668,-64.266657,,4200,,bip_alberdi_sde@hotmail.com,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Esteban Echeverria,Av.Belgrano (Norte 1726,cultura,-27.775079,-64.273202,,4200,,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Francisca Jacques,Av.Belgrano Sud 3234,cultura,-27.78442,-64.267281,,4200,,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Miguel Martin de Güemes,Av.Colon 185 (Oeste,cultura,-27.78442,-64.267281,,G4200CLB,,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Gob. Eduardo Miguel,Balcarce 500,cultura,-27.798468,-64.247345,,4200,,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca PopularProv. 9 de Julio,Buenos Aires 131,cultura,-27.787344,-64.257351,,4200,,biblioteca9dejuliosgo@yahoo.com,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Florentino Ameghino,Hipolito Irigoyen 1427,cultura,-27.77396,-64.271519,,4200,,bibliotecaameghino@live.com.ar,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Agustinn Alvarez,Independencia 652,cultura,-27.793016,-64.253748,,4200,,tjuarez1@hotmail.com,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca PopularPub. Juan F. Bianchi,Jose F.Castiglione 276,cultura,-27.78442,-64.267281,,4200,,bibliosgobianchi@yahoo.com.ar,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular D.F.Sarmiento,Libertad 674,cultura,-27.788753,-64.262546,,4200,,bibliotecasociedadsarmiento@hotmail.com,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Dr. Orestes de Lullo,Mza. 9 Lote 20- Bº Smata,cultura,-27.78442,-64.267281,,4200,,graanto01@hotmail.com,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular M. E. R. Vargas de Basualdo,Octavio Coco 162,cultura,-27.78442,-64.267281,,4200,,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Club de Maestros,Pedro Leon Gallo 1492,cultura,-27.800902,-64.274685,,4200,,bpclubmaestros@hotmail.com,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Ricardo Rojas,Rioja 247,cultura,-27.795365,-64.258944,,4200,,biblioteca_ricardorojas@hotmail.com,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Bib.Esc.Pop. Siglo Xxi,Rivadavia 701,cultura,-27.784675,-64.265913,,4200,,bibliosigloveintiuno@hotmail.com,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Dr. Raul Dargoltz,Roberto Delgado y Sara Rigourd Mza 123 Lo 905,cultura,-27.78442,-64.267281,,4200,,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Jorge W. Abalos,Romualdo Helman 158,cultura,-27.78442,-64.267281,,4200,,bjwasantiago@yahoo.com.ar,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Segundo M. Arce,San Juan 2195,cultura,-27.806579,-64.280919,,4200,,bibliotecapopular2-arce@hotmail.com,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Dr. Manuel Gorostiaga,San Martin 581,cultura,-27.794251,-64.265965,,G4200DGK,,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Francisco de Aguirre,Sarmiento 911,cultura,-27.795941,-64.270537,,4200,,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Pedro Firmo Unzaga,Unzaga Esq. Jujuy,cultura,-27.7805,-64.2574,,4200,,bibliounzaga@yahoo.es,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Carreras culturales,Tecnico Universitario en Periodismo,Av. Alsina y Dalmacio Velez Sarsfield,cultura,-27.78857,-64.2456,,4200,(0385) 4211777,postmaster@ucse.edu.ar,www.ucse.edu.ar
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Carreras culturales,Tecnico Universitario en Diseño Grafico,Av. Alsina y Dalmacio Velez Sarsfield,cultura,-27.78857,-64.2456,,4200,(0385) 4211777,postmaster@ucse.edu.ar,www.ucse.edu.ar
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Carreras culturales,Tecnico Universitario en Produccion Audiovisual,Av. Alsina y Dalmacio Velez Sarsfield,cultura,-27.78857,-64.2456,,4200,(0385) 4211777,postmaster@ucse.edu.ar,www.ucse.edu.ar
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Carreras culturales,Licenciado en Comunicacion Social,Av. Alsina y Dalmacio Velez Sarsfield,cultura,-27.78857,-64.2456,,4200,(0385) 4211777,postmaster@ucse.edu.ar,www.ucse.edu.ar
Santiago del Estero,Capital,Santiago del Estero,Patrimonio,Espacios de exhibición patrimonial,Museo de Arte Sacro San Francisco Solano,Av. Roca (S) 716,cultura,-27.772241,-64.268146,,4200,(0385) 4211548,,
Santiago del Estero,Capital,Santiago del Estero,Patrimonio,Espacios de exhibición patrimonial,Museo de Ciencias Antropologicas y Naturales Emilio y Duncan Wagner,Avellaneda 355,cultura,-27.786663,-64.25699,,4200,(0385) 4211380,info@wagnermuseo.gov.ar,www.wagnermuseo.gov.ar
Santiago del Estero,Capital,Santiago del Estero,Patrimonio,Espacios de exhibición patrimonial,Museo de Bellas Artes Ramon Gomez Cornet,Belgrano (S) 1554,cultura,-27.80005,-64.252895,,4200,(0385) 4211839,artecornet@gmail.com,
Santiago del Estero,Capital,Santiago del Estero,Patrimonio,Espacios de exhibición patrimonial,Casa Museo Andres Chazarreta,Mitre 127,cultura,-27.791125,-64.256902,,4200,,,
Santiago del Estero,Capital,Santiago del Estero,Patrimonio,Espacios de exhibición patrimonial,Museo de la Imprenta y Boletin Oficial,San Martin 172,cultura,-27.79122,-64.261665,,4200,(0385) 4214722,boletinsgo@arnet.com.ar ,www.boletinsde.gov.ar
Santiago del Estero,Capital,Santiago del Estero,Patrimonio,Espacios de exhibición patrimonial,Museo Historico de la Provincia Dr. Orestes Di Lullo,Urquiza 354,cultura,-27.788242,-64.255006,,4200,(0385) 4212893,museohistórico_sde@gmail.com,www.museohistórico.gov.ar
Santiago del Estero,Capital,Santiago del Estero,Festivales,Feria del libro,Feria Provincial del Libro,Av Libertad Entre Av. Colón y Santa Fé,cultura,-27.79162,-64.26702,,,0385-4210738 / 156978038 / 4220315 / 154189492,info@feriadellibrosde.com.ar / contacto@promedios.com.ar,http://www.feriadellibrosde.com.ar
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Librerías,La Casa de Silvina,24 de Septiembre 124,cultura,-27.788702,-64.259617,,4200,(0385)4226472,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Librerías,Marcos Vizoso Libros,9 de Julio 117,cultura,-27.78928,-64.25875,PISO P.B.,4200,(0385) 422-8166,vizosolibros@infovia.com.ar,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Librerías,Vizoso Marcos,Absalon Rojas 106,cultura,-27.786493,-64.261411,,4200,(0385) 4222051,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Librerías,Centro Avenida Libreria,Av. Belgrano Sur 1921,cultura,-27.802288,-64.251382,,4200,(0385) 4226650,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Librerías,Hiperion & Cia Libros,Av.Belgrano (S) 284,cultura,-27.787191,-64.262782,,4200,(0385) 4225265,hiperion@arnet.com.ar,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Librerías,San Pablo,Avellaneda 58,cultura,-27.788443,-64.259814,PISO PB,4200,(0385) 4211680,spsantiago@sanpablo.com.ar,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Librerías,"Ambito Juridico, Libr.",Chacabuco 386,cultura,-27.780174,-64.264382,,4200,(0385)4240969,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Librerías,Renacer S.R.L.,Entre Rios 312,cultura,-27.79163,-64.259777,,4200,(0385)-4220748,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Librerías,Bookteam Libros de Idiomas Diccionarios Novelas,Independencia 317,cultura,-27.789778,-64.256831,,4200,(0385) 4210745,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Librerías,El Colegial,Pedro Leon Gallo 1263,cultura,-27.799431,-64.272089,,4200,(0385)4212981,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Librerías,Coti Show,Pellegrini 18,cultura,-27.786559,-64.261357,,4200,(0385) 4212695,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Librerías,"Certeza, Libreria",Pje. Castro,cultura,-27.781426,-64.287699,,4200,(0385)4390146,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Librerías,Veron Carlos Mercelo,Salta 780,cultura,-27.781276,-64.255713,,4200,(0385)-4215528,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Librerías,Ledesma Vicente P.,San Martin 1765,cultura,-27.801481,-64.277859,,4200,,,
Santiago del Estero,Capital,Santiago del Estero,Patrimonio,Monumentos y lugares históricos,Sociedad y Biblioteca Sarmiento,Libertad 674,cultura,-27.788753,-64.262546,,,,,
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Medios sociales de comunicación,Agencia Digital Independiente de Noticias (@Din),Luis Pinto 694,cultura,-27.809166,-64.307158,,,,adin.noticias@gmail.com,www.adin-noticias.com.ar
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Organizaciones de la Sociedad Civil,Fundacion Cultural Santiago del Estero,Av. Irigoyen 636,cultura,-27.780354,-64.265507,,4200,08534223820 / 08534224388,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion de Fomento Comunal del Barrio Smata Cambio Positivo,Calle 1007 S/N,cultura,-27.737011,-64.22324,,4200,(0385) 4393059,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Organizaciones de la Sociedad Civil,Comision Vecinal Biblioteca San Carlos,Calle 16 y Primer Pasaje 40,cultura,-27.83206,-64.24417,,4200,156097095 4313197,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion de Fomento Vecinal de Accion Por el Progreso Barrial,Calle 58 560,cultura,-27.774015,-64.305462,,4200,0385-154207701/0385-4213970,fernandogimenez72@yahoo.com,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Organizaciones de la Sociedad Civil,Fundacion Centro Especial de Capacitacion Laboral Con Orientacion en Cerámica,Entre Ríos 385,cultura,-27.792328,-64.259147,,4200,0385-422-5933 - 1550952213,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Pro Fomento y Cultura del Barrio Sur,Independencia 652,cultura,-27.793016,-64.253748,,4200,0385-4222943/0385-4213451,mttvolta@arnet.com.ar,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Organizaciones de la Sociedad Civil,Proyecto Changuitos Asociacion Civil,Leandro N: Alem 570,cultura,-27.77872,-64.269547,,C4202ADH,(0385) 4221971,proyectochanguitos@arnet.com.ar,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Organizaciones de la Sociedad Civil,Biblioteca Popular Sociedad Sarmiento,Libertad 674,cultura,-27.788753,-64.262546,,4200,(0385) 4212-422,bibliotecasociedadsarmiento@hotmail.com,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Organizaciones de la Sociedad Civil,Organizacion No Gubernamental de Educacion Popular y Desarrollo (Ong-Sepyd),Río Gallegos 58,cultura,-27.805102,-64.244514,,4200,0385-4215467 - 154074906,ong_sepyd@yahoo.com.ar; silvinacoronel@latinmail.com,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Organizaciones de la Sociedad Civil,Centro Vecinal Dr. Manuel Caceres,Unzaga (S) 1126,cultura,-27.773141,-64.26422,,4200,0385-154025405 - 4216766,josealbertocoronel@yahoo.com.ar; cvcaceressde@yahoo.com.ar,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Organizaciones de la Sociedad Civil,Compañia Folclorica Pukany Danzas Con Organizacion Asociada el Atelier Cultural,Unzaga Norte 538,cultura,-27.773772,-64.263581,,4200,0385-4211495 - 155949974 - 155950847,pukanydanzas @hotmail.com; ateliercultural@yahoo.com.ar,
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Periódicos digitales,El Liberal,Libertad 263,cultura,-27.785909,-64.258193,,G4200CZC,(0385) - 4224400 / 4224538,redaccion@elliberal.com.ar,www.elliberal.com.ar
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Periódicos digitales,Panorama,Misiones 541,cultura,-27.784443,-64.268846,,4200,(0385) 4211910 / 4211356,mensajes@diariopanoramA. com,www.diariopanorama. com
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Radios,Fm Total,9 de Julio 368,cultura,-27.787306,-64.255882,,,0385-4224885,,
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Radios,Fm Libertad,Av. Belgrano 374,cultura,-27.787976,-64.261867,PISO 5,,,,
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Radios,Fm Exclusiva,Av. Roca (Sur) 322,cultura,-27.781962,-64.259144,,,,,
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Radios,Fm Popular,Hipolito Irigoyen 1411,cultura,-27.77396,-64.271519,,,,,
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Radios,Fm Sport,J.M. Gorriti 91,cultura,-27.788196,-64.282958,,,,,
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Radios,Fm Cabildo,Juncal 295,cultura,-27.807775,-64.24304,,,,,
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Radios,Fm Prensa Libre,Libertad 1199,cultura,-27.792343,-64.268202,,,,,
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Radios,El Tiempo de Dios,Libertad 768,cultura,-27.789453,-64.263644,,,,,
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Radios,Radio Difusora del Sol Fm,San Martin 110,cultura,-27.790763,-64.26097,PISO 1 A,,,,
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Radios,Radio Nacional Santiago del Estero,Urquiza 332,cultura,-27.788439,-64.255298,,,0385-4215460/2565,,
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Canales de TV abierta,LW 81 - TV Canal 7,Los Andes 101,cultura,-27.784473,-64.267859,,4200,(0385)-4218267 / 4213333 / 4211400,,www.diariopanorama.com/canal7/index.php
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Salas de cine,Cine Santiago,Ejercito Argentino y Rivadavia 0,cultura,-27.78442,-64.267281,,4200,,,
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Periódicos impresos,El Liberal,Libertad 263,cultura,-27.785909,-64.258193,,G4200CZC,(0385) 4224400 / 4224538,redaccion@elliberal.com.ar,www.elliberal.com.ar
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Periódicos impresos,La Tarde,Avellaneda 250,cultura,-27.787418,-64.258127,Piso 1,4200,,contactos@latardedigital.com.ar,www.latardedigital.com.ar
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Periódicos impresos,Nuevo Diario,9 de Julio 390,cultura,-27.787101,-64.255625,,4200,(0385) 421 3230 / 422 4885/88,,www.nuevodiarioweb.com.ar
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Editoriales de libros,Marcos Vizoso Ediciones,9 de Julio 117,cultura,-27.78928,-64.25875,,,,,
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Editoriales de libros,Ediciones Universidad Catolica de S.E.,Av. Alsina y Velez Sarsfield 0,cultura,-27.78871,-64.24576,,,,,www.ucse.edu.ar
Santiago del Estero,Capital,Santiago del Estero,Industrias Culturales,Editoriales de libros,Lucrecia Ediciones,Av. Belgrano Sur 1919,cultura,-27.802311,-64.25144,,,,,
Santiago del Estero,Capital,Santiago del Estero,Espacios Culturales,Casas de la Historia y la Cultura del Bicentenario,Casa Argañaraz Alcorta,Pellegrini 189,cultura,-27.786168,-64.260493,,,,,
Santiago del Estero,Choya,Frias,Patrimonio,Espacios de exhibición patrimonial,Museo Municipal,Juan Felipe Ibarra 50,osm,-28.4548807,-62.8230286,,4230,,,
Santiago del Estero,Choya,Frias,Industrias Culturales,Radios,Fm Santa Rosa,Catamarca 85,osm,-28.457429,-62.8199729,,,,,
Santiago del Estero,Choya,Frias,Industrias Culturales,Radios,Fm Frias,Moreno 72,osm,-28.4540553,-62.8314518,,,,,
Santiago del Estero,Choya,Frias,Espacios Culturales,Casas de la Historia y la Cultura del Bicentenario,Casa del Bicentenario,Granaderos de San Martin 26,cultura,-28.638346,-65.129514,,,,,
